Mã đơn hàng,Ngày tạo đơn,order_date,order_hour,order_weekday,Siêu thị,Số chuyến,Giá trị đơn hàng,Tổng phí trả tài xế,profit,fee_ratio,total_process_time,delay_assign,delay_arrive_store,delay_pickup,multi_trip,is_completed,sla_30m,delivery_speed_cat
58279/08,2023-03-01,2023-03-01,14,Wednesday,CM Tuy Lý Vương,1,637963,7500.0,630463.0,0.011756167677435838,65.11666666666666,0.26666666666666666,0.6666666666666666,0.0,0,1,0,slow
37311/14,2023-03-01,2023-03-01,14,Wednesday,CM Tuy Lý Vương,1,624400,7500.0,616900.0,0.012011531069827034,65.41666666666667,0.3,1.3,0.0,0,1,0,slow
58073/08,2023-03-01,2023-03-01,14,Wednesday,CM Tuy Lý Vương,1,478300,7500.0,470800.0,0.015680535228935814,65.8,0.31666666666666665,1.8333333333333333,0.0,0,1,0,slow
66798/03,2023-03-01,2023-03-01,14,Wednesday,CM Tuy Lý Vương,1,1433600,7500.0,1426100.0,0.005231584821428571,65.61666666666666,0.31666666666666665,2.15,0.0,0,1,0,slow
58259/08,2023-03-01,2023-03-01,14,Wednesday,CM Tuy Lý Vương,2,1854500,15000.0,1839500.0,0.008088433540037746,66.0,0.3333333333333333,1.0666666666666667,0.0,1,1,0,slow
73864/1,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,1,242244,7500.0,234744.0,0.03096051914598504,168.05,0.2833333333333333,141.21666666666667,0.0,0,1,0,slow
37299/14,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,1,728400,7500.0,720900.0,0.01029654036243822,168.55,0.31666666666666665,17.483333333333334,0.0,0,1,0,slow
37278/14,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,1,1244100,15000.0,1229100.0,0.012056908608632746,168.3,0.31666666666666665,141.41666666666666,0.0,0,1,0,slow
58236/8,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,1,319200,7500.0,311700.0,0.023496240601503758,167.55,0.3,141.65,0.0,0,0,0,slow
73862/1,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,1,1372600,15000.0,1357600.0,0.01092816552528049,13.216666666666667,0.5,0.9,0.0,0,1,1,very_fast
73863/1,2023-03-01,2023-03-01,11,Wednesday,CM Tuy Lý Vương,0,2136400,0.0,2136400.0,0.0,13.383333333333333,0.5,0.9,0.0,0,1,1,very_fast
66757/03,2023-03-01,2023-03-01,9,Wednesday,CM Tuy Lý Vương,1,236300,7500.0,228800.0,0.031739314430808296,75.2,0.26666666666666666,4.966666666666667,0.0,0,1,0,slow
66492/03,2023-03-01,2023-03-01,9,Wednesday,CM Tuy Lý Vương,1,672600,7500.0,665100.0,0.011150758251561105,75.4,0.2833333333333333,5.183333333333334,0.0,0,1,0,slow
66693/03,2023-03-01,2023-03-01,9,Wednesday,CM Tuy Lý Vương,1,926600,7500.0,919100.0,0.008094107489747464,75.63333333333334,0.31666666666666665,5.416666666666667,0.0,0,1,0,slow
37251/14,2023-03-01,2023-03-01,9,Wednesday,CM Tuy Lý Vương,1,1084800,7500.0,1077300.0,0.006913716814159292,75.86666666666666,0.3333333333333333,5.65,0.0,0,1,0,slow
58240/08,2023-03-01,2023-03-01,9,Wednesday,CM Tuy Lý Vương,1,528600,15000.0,513600.0,0.028376844494892167,76.1,0.35,5.9,0.0,0,1,0,slow
50599/05-1,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,1,1377215,22500.0,1354715.0,0.01633731842885824,91.58333333333333,0.3333333333333333,0.9833333333333333,0.0,0,1,0,slow
50593/05-2,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,0,397000,0.0,397000.0,0.0,92.0,0.3333333333333333,0.9833333333333333,0.0,0,1,0,slow
58227/08,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,1,295200,7500.0,287700.0,0.02540650406504065,93.86666666666666,1.4333333333333333,1.2833333333333334,0.0,0,1,0,slow
58228/08,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,1,429000,7500.0,421500.0,0.017482517482517484,94.31666666666666,1.4833333333333334,1.4666666666666666,0.0,0,1,0,slow
37189/14,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,1,1278600,15000.0,1263600.0,0.011731581417175035,94.86666666666666,1.5,1.9,0.0,0,1,0,slow
58226/08,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,1,736890,15000.0,721890.0,0.02035581972886048,94.61666666666666,1.5,1.6833333333333333,0.0,0,1,0,slow
58225/08,2023-03-01,2023-03-01,8,Wednesday,CM Tuy Lý Vương,2,1636025,30000.0,1606025.0,0.01833712810012072,95.1,1.5166666666666666,2.066666666666667,0.0,1,1,0,slow
19197/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,183000,7500.0,175500.0,0.040983606557377046,72.56666666666666,0.25,5.5,15.066666666666666,0,1,0,slow
19195/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,359000,7500.0,351500.0,0.020891364902506964,72.35,0.26666666666666666,5.5,11.85,0,1,0,slow
19256/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,332428,7500.0,324928.0,0.02256127642677512,80.55,0.3,11.483333333333333,67.5,0,1,0,slow
30138/3,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,298100,7500.0,290600.0,0.025159342502515933,77.93333333333334,0.31666666666666665,10.95,0.0,0,1,0,slow
19105/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,770000,7500.0,762500.0,0.00974025974025974,78.2,0.35,11.483333333333333,2.783333333333333,0,1,0,slow
19184/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,1085262,15000.0,1070262.0,0.013821547239284155,98.28333333333333,0.2833333333333333,28.883333333333333,67.73333333333333,0,1,0,slow
19232/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,716000,7500.0,708500.0,0.01047486033519553,104.1,0.25,34.1,67.96666666666667,0,1,0,slow
19231/1,2023-03-03,2023-03-03,14,Friday,CM Hùng Vương,1,1386000,22500.0,1363500.0,0.016233766233766232,105.46666666666667,0.25,35.11666666666667,68.41666666666667,0,1,0,slow
19054/1,2023-03-03,2023-03-03,13,Friday,CM Hùng Vương,1,2770698,22500.0,2748198.0,0.008120697383836131,130.4,0.3,5.95,0.0,0,1,0,slow
19222/1,2023-03-03,2023-03-03,13,Friday,CM Hùng Vương,1,1066070,15000.0,1051070.0,0.01407037061356196,142.51666666666668,0.26666666666666666,72.76666666666667,68.18333333333334,0,1,0,slow
19049/1,2023-03-03,2023-03-03,12,Friday,CM Hùng Vương,1,5250600,75000.0,5175600.0,0.01428408181922066,227.1,0.25,20.066666666666666,206.41666666666666,0,1,0,slow
19091/1,2023-03-03,2023-03-03,12,Friday,CM Hùng Vương,1,4746000,30000.0,4716000.0,0.006321112515802781,21.283333333333335,0.23333333333333334,19.85,0.0,0,1,1,fast
19106/1,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,439700,7500.0,432200.0,0.017057084375710713,102.9,0.25,0.5333333333333333,25.0,0,1,0,slow
19152/1,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,495200,7500.0,487700.0,0.015145395799676898,41.266666666666666,0.3333333333333333,9.6,6.433333333333334,0,1,0,normal
30139/3,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,399000,7500.0,391500.0,0.018796992481203006,42.38333333333333,0.25,11.533333333333333,6.166666666666667,0,1,0,normal
19012/1,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,831600,7500.0,824100.0,0.009018759018759018,53.75,0.45,10.4,18.45,0,1,0,slow
19144/1,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,465308,7500.0,457808.0,0.016118356013651174,57.88333333333333,0.5333333333333333,14.766666666666667,18.2,0,1,0,slow
18410/1,2023-03-03,2023-03-03,11,Friday,CM Hùng Vương,1,4498000,45000.0,4453000.0,0.010004446420631391,96.95,0.5666666666666667,14.766666666666667,80.88333333333334,0,1,0,slow
17913/1,2023-03-03,2023-03-03,10,Friday,CM Hùng Vương,1,103500,7500.0,96000.0,0.07246376811594203,315.6166666666667,0.8666666666666667,44.43333333333333,0.0,0,1,0,slow
17896/1,2023-03-03,2023-03-03,10,Friday,CM Hùng Vương,1,9328000,60000.0,9268000.0,0.006432246998284734,152.88333333333333,0.9,45.2,0.0,0,1,0,slow
19127/1,2023-03-03,2023-03-03,10,Friday,CM Hùng Vương,1,204755,7500.0,197255.0,0.036629142145490956,45.63333333333333,0.38333333333333336,37.68333333333333,0.0,0,1,0,slow
30110/3,2023-03-03,2023-03-03,10,Friday,CM Hùng Vương,1,1270580,15000.0,1255580.0,0.011805632073541218,102.86666666666666,0.3333333333333333,59.93333333333333,0.0,0,1,0,slow
30117/3,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,2505400,15000.0,2490400.0,0.0059870679332641496,120.35,0.43333333333333335,77.88333333333334,0.0,0,1,0,slow
19091/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,4746000,15000.0,4731000.0,0.0031605562579013905,115.21666666666667,0.4666666666666667,76.8,0.0,0,0,0,slow
19087/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,1613354,15000.0,1598354.0,0.009297401562211392,83.15,0.4,73.98333333333333,0.0,0,1,0,slow
19097/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,528900,7500.0,521400.0,0.014180374361883154,82.73333333333333,0.4166666666666667,74.31666666666666,0.0,0,1,0,slow
14218/6,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,538000,7500.0,530500.0,0.013940520446096654,92.86666666666666,0.6333333333333333,84.75,0.0,0,1,0,slow
30010/4,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,793678,7500.0,786178.0,0.009449676065104488,131.23333333333332,0.65,93.63333333333334,0.0,0,1,0,slow
30108/3,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,825861,7500.0,818361.0,0.009081431378888215,92.7,0.6666666666666666,83.73333333333333,0.0,0,1,0,slow
19028/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,1414000,15000.0,1399000.0,0.010608203677510608,137.75,1.0,89.63333333333334,0.0,0,1,0,slow
30102/3,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,332000,7500.0,324500.0,0.022590361445783132,111.18333333333334,0.45,102.05,0.0,0,1,0,slow
19062/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,281989,7500.0,274489.0,0.02659678214398434,115.08333333333333,0.7333333333333333,0.9666666666666667,104.61666666666666,0,1,0,slow
19052/1,2023-03-03,2023-03-03,9,Friday,CM Hùng Vương,1,214500,7500.0,207000.0,0.03496503496503497,114.88333333333334,0.75,0.9666666666666667,104.2,0,1,0,slow
19046/1,2023-03-03,2023-03-03,8,Friday,CM Hùng Vương,1,226200,7500.0,218700.0,0.033156498673740056,168.03333333333333,0.36666666666666664,4.233333333333333,44.1,0,1,0,slow
29893/3,2023-03-03,2023-03-03,8,Friday,CM Hùng Vương,1,2025000,15000.0,2010000.0,0.007407407407407408,171.5,0.31666666666666665,8.616666666666667,26.85,0,1,0,slow
29907/3,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,702000,7500.0,694500.0,0.010683760683760684,42.1,0.25,31.116666666666667,0.0,0,1,0,normal
14205/6,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,597500,15000.0,582500.0,0.02510460251046025,55.95,0.3333333333333333,4.433333333333334,44.15,0,1,0,slow
91217/4,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,1756100,22500.0,1733600.0,0.012812482204885827,55.416666666666664,0.35,4.433333333333334,45.06666666666667,0,1,0,slow
29899/3,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,605200,7500.0,597700.0,0.012392597488433575,55.95,0.3,5.383333333333334,46.333333333333336,0,1,0,slow
14206/6,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,230800,7500.0,223300.0,0.03249566724436742,55.583333333333336,0.31666666666666665,5.383333333333334,45.45,0,1,0,slow
18835/1,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,537600,7500.0,530100.0,0.013950892857142858,55.35,0.3333333333333333,5.383333333333334,45.916666666666664,0,1,0,slow
18770/1,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,246000,7500.0,238500.0,0.03048780487804878,28.35,0.2,6.066666666666666,0.0,0,1,1,fast
18687/1,2023-03-02,2023-03-02,15,Thursday,CM Hùng Vương,1,885000,7500.0,877500.0,0.00847457627118644,28.116666666666667,0.21666666666666667,5.783333333333333,0.0,0,1,1,fast
91350/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,1753800,15000.0,1738800.0,0.008552856654122478,74.21666666666667,0.16666666666666666,2.066666666666667,0.0,0,1,0,slow
90789/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,5373697,135000.0,5238697.0,0.025122369199454306,252.3,0.16666666666666666,34.0,211.13333333333333,0,1,0,slow
90790/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,0,3090294,0.0,3090294.0,0.0,252.41666666666666,0.16666666666666666,34.0,211.13333333333333,0,1,0,slow
90788/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,0,6087855,0.0,6087855.0,0.0,253.5,0.36666666666666664,35.45,211.41666666666666,0,1,0,slow
90787/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,560175,135000.0,425175.0,0.24099611728477707,253.36666666666667,0.36666666666666664,35.45,211.41666666666666,0,1,0,slow
90799/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,0,1388800,0.0,1388800.0,0.0,253.73333333333332,0.36666666666666664,35.45,211.41666666666666,0,1,0,slow
90796/4,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,0,1184600,0.0,1184600.0,0.0,253.61666666666667,0.36666666666666664,35.45,211.41666666666666,0,1,0,slow
18430/1,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,3200900,22500.0,3178400.0,0.007029273016963979,126.56666666666666,0.13333333333333333,38.36666666666667,80.96666666666667,0,1,0,slow
29889/3,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,1138000,15000.0,1123000.0,0.013181019332161687,137.03333333333333,0.2,48.06666666666667,80.63333333333334,0,1,0,slow
18825/1,2023-03-02,2023-03-02,14,Thursday,CM Hùng Vương,1,338300,7500.0,330800.0,0.022169671888856046,125.61666666666666,0.21666666666666667,48.06666666666667,11.133333333333333,0,1,0,slow
18793/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,0,3093460,0.0,3093460.0,0.0,103.2,0.21666666666666667,27.033333333333335,72.98333333333333,0,1,0,slow
18824/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,33500,22500.0,11000.0,0.6716417910447762,102.95,0.21666666666666667,27.033333333333335,72.98333333333333,0,1,0,slow
18813/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,340200,7500.0,332700.0,0.02204585537918871,32.583333333333336,0.35,29.45,0.0,0,1,0,normal
18815/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,1170497,7500.0,1162997.0,0.0064075345771924235,32.3,0.36666666666666664,30.75,0.0,0,1,0,normal
18814/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,406001,7500.0,398501.0,0.018472860904283486,32.0,0.36666666666666664,28.983333333333334,0.0,0,1,0,normal
91218/4,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,657000,7500.0,649500.0,0.01141552511415525,58.18333333333333,0.23333333333333334,10.666666666666666,29.933333333333334,0,1,0,slow
18766/1,2023-03-02,2023-03-02,13,Thursday,CM Hùng Vương,1,2078400,15000.0,2063400.0,0.007217090069284064,58.63333333333333,0.25,10.683333333333334,32.53333333333333,0,1,0,slow
91253/4,2023-03-02,2023-03-02,12,Thursday,CM Hùng Vương,1,1253782,15000.0,1238782.0,0.011963802319701511,20.95,1.05,2.45,0.0,0,1,1,fast
18777/1,2023-03-02,2023-03-02,11,Thursday,CM Hùng Vương,1,736004,7500.0,728504.0,0.010190162009989076,24.583333333333332,0.43333333333333335,14.2,0.0,0,1,1,fast
18749/1,2023-03-02,2023-03-02,11,Thursday,CM Hùng Vương,1,606208,7500.0,598708.0,0.012371991131756757,42.733333333333334,13.666666666666666,0.4666666666666667,26.3,0,1,0,normal
91230/4,2023-03-02,2023-03-02,11,Thursday,CM Hùng Vương,1,1061100,7500.0,1053600.0,0.007068136839129205,43.03333333333333,13.683333333333334,0.4666666666666667,18.683333333333334,0,1,0,normal
18557/1,2023-03-02,2023-03-02,11,Thursday,CM Hùng Vương,1,301000,7500.0,293500.0,0.024916943521594685,44.333333333333336,0.18333333333333332,16.566666666666666,0.0,0,1,0,normal
18726/1,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,3595800,22500.0,3573300.0,0.006257300183547472,28.8,0.26666666666666666,25.3,0.0,0,1,1,fast
91177/4,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,388800,15000.0,373800.0,0.038580246913580245,29.05,0.2833333333333333,24.983333333333334,0.0,0,1,1,fast
18729/1,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,574861,7500.0,567361.0,0.013046632142378766,41.516666666666666,0.31666666666666665,15.333333333333334,20.65,0,1,0,normal
18713/1,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,705700,7500.0,698200.0,0.010627745500921071,40.833333333333336,0.3333333333333333,15.333333333333334,20.333333333333332,0,1,0,normal
18708/1,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,1228594,15000.0,1213594.0,0.012209078019264297,48.833333333333336,0.25,22.366666666666667,20.0,0,1,0,slow
18714/1,2023-03-02,2023-03-02,10,Thursday,CM Hùng Vương,1,2226700,15000.0,2211700.0,0.006736426101405668,48.016666666666666,0.25,22.366666666666667,19.716666666666665,0,1,0,slow
18655/1,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,514800,7500.0,507300.0,0.014568764568764568,32.7,0.21666666666666667,17.433333333333334,0.0,0,1,0,normal
18682/1,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,219407,7500.0,211907.0,0.03418304794286418,95.55,0.9833333333333333,28.65,0.0,0,1,0,slow
18704/1,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,1270300,7500.0,1262800.0,0.005904117137684011,50.1,1.0166666666666666,35.05,0.0,0,1,0,slow
18680/1,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,684000,7500.0,676500.0,0.010964912280701754,74.83333333333333,0.23333333333333334,60.2,0.0,0,1,0,slow
18681/1,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,1346447,7500.0,1338947.0,0.005570215537633491,74.61666666666666,0.23333333333333334,60.45,0.0,0,1,0,slow
14169/6,2023-03-02,2023-03-02,9,Thursday,CM Hùng Vương,1,6073800,67500.0,6006300.0,0.011113306332114986,277.06666666666666,0.25,104.05,171.96666666666667,0,1,0,slow
18662/1,2023-03-02,2023-03-02,8,Thursday,CM Hùng Vương,1,1471654,7500.0,1464154.0,0.005096306604677458,108.7,0.18333333333333332,96.05,0.0,0,1,0,slow
14194/6,2023-03-02,2023-03-02,8,Thursday,CM Hùng Vương,1,3825900,22500.0,3803400.0,0.005880969183721477,390.1,0.18333333333333332,139.05,248.11666666666667,0,1,0,slow
18647/1,2023-03-02,2023-03-02,8,Thursday,CM Hùng Vương,1,927000,15000.0,912000.0,0.016181229773462782,177.7,0.16666666666666666,4.116666666666666,172.65,0,1,0,slow
18618/1,2023-03-02,2023-03-02,8,Thursday,CM Hùng Vương,1,1278035,15000.0,1263035.0,0.011736767772400599,179.53333333333333,0.23333333333333334,5.6,172.33333333333334,0,1,0,slow
90740/4,2023-03-02,2023-03-02,8,Thursday,CM Hùng Vương,1,2067000,15000.0,2052000.0,0.00725689404934688,176.9,0.25,5.6,111.86666666666666,0,1,0,slow
18428/1,2023-03-01,2023-03-01,18,Wednesday,CM Hùng Vương,1,4057600,22500.0,4035100.0,0.005545149842271294,3.033333333333333,0.21666666666666667,1.3,0.0,0,1,1,very_fast
18371/1,2023-03-01,2023-03-01,17,Wednesday,CM Hùng Vương,1,417400,7500.0,409900.0,0.017968375658840442,51.416666666666664,0.23333333333333334,50.13333333333333,0.0,0,1,0,slow
90929/4,2023-03-01,2023-03-01,17,Wednesday,CM Hùng Vương,1,310500,7500.0,303000.0,0.024154589371980676,51.65,0.25,49.666666666666664,0.0,0,1,0,slow
18313/1,2023-03-01,2023-03-01,17,Wednesday,CM Hùng Vương,1,213396,7500.0,205896.0,0.0351459258842715,51.88333333333333,0.26666666666666666,49.88333333333333,0.0,0,1,0,slow
90979/4,2023-03-01,2023-03-01,14,Wednesday,CM Hùng Vương,1,3065500,15000.0,3050500.0,0.004893165878323275,68.46666666666667,0.2833333333333333,6.633333333333334,0.0,0,1,0,slow
90967/4,2023-03-01,2023-03-01,14,Wednesday,CM Hùng Vương,1,1019700,7500.0,1012200.0,0.0073551044424830835,89.71666666666667,0.3,11.416666666666666,0.0,0,1,0,slow
90974/4,2023-03-01,2023-03-01,13,Wednesday,CM Hùng Vương,1,2128590,15000.0,2113590.0,0.007046918382591293,121.2,0.21666666666666667,99.66666666666667,0.0,0,1,0,slow
90978/4,2023-03-01,2023-03-01,13,Wednesday,CM Hùng Vương,1,3408000,37500.0,3370500.0,0.011003521126760563,125.45,0.2,103.23333333333333,21.25,0,1,0,slow
18355/1,2023-03-01,2023-03-01,13,Wednesday,CM Hùng Vương,1,369700,7500.0,362200.0,0.020286718961319988,72.18333333333334,0.25,3.6666666666666665,11.066666666666666,0,1,0,slow
90965/4,2023-03-01,2023-03-01,13,Wednesday,CM Hùng Vương,1,1078784,7500.0,1071284.0,0.006952272187944945,73.56666666666666,0.25,3.566666666666667,0.0,0,1,0,slow
90772/4,2023-03-01,2023-03-01,13,Wednesday,CM Hùng Vương,1,1295100,15000.0,1280100.0,0.011582117211026175,152.48333333333332,0.26666666666666666,3.6666666666666665,10.716666666666667,0,1,0,slow
18344/1,2023-03-01,2023-03-01,11,Wednesday,CM Hùng Vương,1,1104681,7500.0,1097181.0,0.0067892903019061614,144.16666666666666,0.23333333333333334,23.05,63.36666666666667,0,1,0,slow
90773/4,2023-03-01,2023-03-01,11,Wednesday,CM Hùng Vương,1,430200,7500.0,422700.0,0.017433751743375175,198.18333333333334,0.31666666666666665,76.26666666666667,62.71666666666667,0,1,0,slow
90928/4,2023-03-01,2023-03-01,11,Wednesday,CM Hùng Vương,1,261800,7500.0,254300.0,0.028647822765469823,197.21666666666667,0.3333333333333333,76.26666666666667,62.5,0,1,0,slow
90924/4,2023-03-01,2023-03-01,10,Wednesday,CM Hùng Vương,1,858700,15000.0,843700.0,0.017468265983463373,17.116666666666667,0.23333333333333334,0.85,2.0833333333333335,0,1,1,fast
18294/1,2023-03-01,2023-03-01,10,Wednesday,CM Hùng Vương,1,1463000,15000.0,1448000.0,0.010252904989747095,14.516666666666667,0.25,0.85,12.9,0,1,1,very_fast
18284/1,2023-03-01,2023-03-01,10,Wednesday,CM Hùng Vương,1,1050500,7500.0,1043000.0,0.007139457401237506,18.916666666666668,0.23333333333333334,2.85,12.85,0,1,1,fast
90782/4,2023-03-01,2023-03-01,10,Wednesday,CM Hùng Vương,1,1852000,15000.0,1837000.0,0.008099352051835854,47.78333333333333,0.25,2.85,43.46666666666667,0,1,0,slow
90784/4,2023-03-01,2023-03-01,10,Wednesday,CM Hùng Vương,1,285000,7500.0,277500.0,0.02631578947368421,23.233333333333334,0.26666666666666666,2.85,13.35,0,1,1,fast
18263/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,280516,7500.0,273016.0,0.026736442841050066,37.733333333333334,0.18333333333333332,17.95,13.066666666666666,0,1,0,normal
18249/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,309900,7500.0,302400.0,0.02420135527589545,48.8,0.2,32.96666666666667,15.183333333333334,0,1,0,slow
18238/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,1723400,15000.0,1708400.0,0.008703725194383196,77.63333333333334,0.2,32.96666666666667,43.266666666666666,0,1,0,slow
90917/4,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,489924,7500.0,482424.0,0.015308496828079457,63.766666666666666,0.16666666666666666,2.4833333333333334,4.383333333333334,0,1,0,slow
18209/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,490806,7500.0,483306.0,0.015280986785002629,74.5,0.25,0.6333333333333333,32.03333333333333,0,1,0,slow
18212/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,301960,7500.0,294460.0,0.024837726851238574,73.93333333333334,0.3,0.6166666666666667,25.433333333333334,0,1,0,slow
18185/1,2023-03-01,2023-03-01,9,Wednesday,CM Hùng Vương,1,300300,7500.0,292800.0,0.024975024975024976,74.33333333333333,0.3,0.6166666666666667,20.5,0,1,0,slow
